,28_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0014322047844769082
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4707368394360733
NDCGk,0.23328154655192018
global AUC,0.8929602306689338
global NDCG,0.48003859588617437
prediction time (sec),11.582310676574707
training time (sec),130.04824423789978
