,16_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015529643205222262
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5348993461165267
NDCGk,0.22755992969700506
global AUC,0.908290894560859
global NDCG,0.49639689565555317
prediction time (sec),11.423934698104858
training time (sec),131.41499257087708
