,15_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015444781592039581
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5010853148172009
NDCGk,0.2233418790015492
global AUC,0.9005114806432295
global NDCG,0.486967916574223
prediction time (sec),11.290422677993774
training time (sec),127.41645050048828
