,72_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013413372659146566
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.6141802725615518
NDCGk,0.23559395514115572
global AUC,0.9172451888657558
global NDCG,0.5160575558905134
prediction time (sec),12.460824251174927
training time (sec),134.11863946914673
