,76_HAN
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6764505923204105
NDCGk,0.16572411557719868
global AUC,0.942066616339304
global NDCG,0.547712438016673
prediction time (sec),1.330512523651123
training time (sec),1626.3708007335663
