,78_HAN
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6929049688003608
NDCGk,0.16572411557719868
global AUC,0.942785232965352
global NDCG,0.5398781695347181
prediction time (sec),1.430332899093628
training time (sec),1182.8356475830078
