,90_HAN
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6849568970061903
NDCGk,0.16572411557719868
global AUC,0.9412150486725979
global NDCG,0.5434833009825841
prediction time (sec),1.6561095714569092
training time (sec),1376.813304901123
