,84_HAN
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6625932978914308
NDCGk,0.1870480311936072
global AUC,0.9320832973957742
global NDCG,0.5256019097602226
prediction time (sec),0.4703187942504883
training time (sec),963.2351107597351
