,21_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0001135226446663502
HR@10,0.0049504950495049506
HR@2,0.0049504950495049506
HR@5,0.0049504950495049506
Lin's AUC,0.7171279781918354
NDCGk,0.15652878900039993
global AUC,0.953376495634285
global NDCG,0.410840467793726
prediction time (sec),2.6238648891448975
training time (sec),400.8126335144043
