,97_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0001001622999599279
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8052064045424833
NDCGk,0.16090100821855272
global AUC,0.9635074044187644
global NDCG,0.3995326284780057
prediction time (sec),1.5965590476989746
training time (sec),327.13193440437317
