,67_ALSWR
ACC,0.6778656126482213
AUC,0.6004914207736219
Fscore,0.001704732452828775
HR@10,0.011857707509881422
HR@2,0.0
HR@5,0.005928853754940711
Lin's AUC,0.6721300163133677
NDCGk,0.2612255635428618
global AUC,0.6854370597889081
global NDCG,0.7035913565870054
prediction time (sec),0.0881800651550293
training time (sec),27.253441095352173
