,54_ALSWR
ACC,0.7114624505928854
AUC,0.6092334487189831
Fscore,0.0016709395634679942
HR@10,0.01383399209486166
HR@2,0.001976284584980237
HR@5,0.007905138339920948
Lin's AUC,0.6955218865612564
NDCGk,0.25732018039046173
global AUC,0.7171555581108251
global NDCG,0.736639279788229
prediction time (sec),0.11097192764282227
training time (sec),35.57734560966492
