,90_SCPMF
ACC,0.5077399380804953
AUC,0.5204408715279071
Fscore,0.0037201329052741687
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4866548308543294
NDCGk,0.24305324629776992
global AUC,0.504765906369365
global NDCG,0.4298485810228014
prediction time (sec),0.03408932685852051
training time (sec),101.4588143825531
