,10_SCPMF
ACC,0.5201238390092879
AUC,0.5063211496873636
Fscore,0.003947555891854544
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.548897210056081
NDCGk,0.24498654480414725
global AUC,0.5198985325639495
global NDCG,0.4438949922885123
prediction time (sec),0.03591203689575195
training time (sec),90.71387982368469
