,49_SCPMF
ACC,0.6037151702786377
AUC,0.5047190336376719
Fscore,0.004020679304976432
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5659488818355397
NDCGk,0.2373063424643028
global AUC,0.5958506820465885
global NDCG,0.4594278098962757
prediction time (sec),0.03649425506591797
training time (sec),83.93018388748169
