,13_SCPMF
ACC,0.4953560371517028
AUC,0.4868655136122454
Fscore,0.0035708191455125376
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4983260952380426
NDCGk,0.23711551900283878
global AUC,0.4983628188356054
global NDCG,0.4401666132163308
prediction time (sec),0.09129548072814941
training time (sec),121.78620147705078
