,65_SCPMF
ACC,0.5634674922600619
AUC,0.5365268561445946
Fscore,0.0036786798971570464
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5326102615458566
NDCGk,0.2695799932497513
global AUC,0.5589327071271192
global NDCG,0.45007177858345754
prediction time (sec),0.0587615966796875
training time (sec),125.02109718322754
