,15_HAN
ACC,1.0
AUC,0.5
Fscore,0.0015444781592039581
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7062247916620941
NDCGk,0.2233418790015492
global AUC,0.9326066489609773
global NDCG,0.516380545578617
prediction time (sec),0.12675809860229492
training time (sec),445.9452004432678
