,67_HAN
ACC,1.0
AUC,0.5
Fscore,0.001319150495901544
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6700028528718676
NDCGk,0.23186878475487754
global AUC,0.934343645506529
global NDCG,0.5164260295589947
prediction time (sec),0.201948881149292
training time (sec),483.75365948677063
