,24_HAN
ACC,1.0
AUC,0.5
Fscore,0.001470045501135046
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6829375810359164
NDCGk,0.2430122923629786
global AUC,0.9315527770753592
global NDCG,0.5141270512029315
prediction time (sec),0.12801480293273926
training time (sec),441.9813358783722
