,67_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.38161765435635153
NDCGk,0.27890988615983525
global AUC,0.8843158163152456
global NDCG,0.47692301380759344
prediction time (sec),24.42654252052307
training time (sec),238.3408932685852
