,79_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6491066405722122
NDCGk,0.27890988615983525
global AUC,0.9194822833302634
global NDCG,0.494072897471035
prediction time (sec),17.192548990249634
training time (sec),193.24962067604065
