,75_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6636582941250067
NDCGk,0.27890988615983525
global AUC,0.9283564589284129
global NDCG,0.5137593523133921
prediction time (sec),18.440154790878296
training time (sec),182.24141263961792
