,80_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3712247489772611
NDCGk,0.27890988615983525
global AUC,0.878882364144874
global NDCG,0.4720100205757468
prediction time (sec),16.239274740219116
training time (sec),262.19570755958557
