,57_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0024449877750611247
HR@2,0.0024449877750611247
HR@5,0.0024449877750611247
Lin's AUC,0.6770531441142569
NDCGk,0.22372748513658097
global AUC,0.9302901244673044
global NDCG,0.5596217989385048
prediction time (sec),0.016984939575195312
training time (sec),2260.7055671215057
