,73_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0024449877750611247
HR@2,0.0
HR@5,0.0024449877750611247
Lin's AUC,0.6712067083529103
NDCGk,0.22372748513658097
global AUC,0.9301085326376823
global NDCG,0.5512593483888869
prediction time (sec),0.016434431076049805
training time (sec),2242.9679279327393
