,28_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0014322047844769082
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8756358860671053
NDCGk,0.23328154655192018
global AUC,0.9785027224959771
global NDCG,0.8462153786557242
prediction time (sec),0.08862423896789551
training time (sec),318.1048381328583
