,2_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0017191820033748936
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8990018764790778
NDCGk,0.22329439422180972
global AUC,0.9798125411737914
global NDCG,0.8409688343261609
prediction time (sec),0.0792689323425293
training time (sec),310.37297677993774
