,8_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0012412832329429177
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8854491238003057
NDCGk,0.2372292503680283
global AUC,0.9797761158570049
global NDCG,0.8371050807613529
prediction time (sec),0.08257079124450684
training time (sec),307.5806796550751
