,51_PMF
ACC,0.4959183673469388
AUC,0.4978819344637356
Fscore,0.0005674883416335972
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5066167941930939
NDCGk,0.21732695655012996
global AUC,0.4983036566652135
global NDCG,0.42825041599056124
prediction time (sec),0.09731698036193848
training time (sec),64.3594582080841
