,4_PMF
ACC,0.5102040816326531
AUC,0.5082272911613716
Fscore,0.0005869433656652979
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5117592040268505
NDCGk,0.22448900894266333
global AUC,0.5113026431231579
global NDCG,0.4314863638073157
prediction time (sec),0.03420853614807129
training time (sec),34.14773082733154
