,89_PMF
ACC,0.5183673469387755
AUC,0.5082827175635833
Fscore,0.0005847870215741068
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5106383387511896
NDCGk,0.23367141852047996
global AUC,0.5178632099172933
global NDCG,0.43245465137237477
prediction time (sec),0.06612658500671387
training time (sec),52.48521113395691
