,29_PMF
ACC,0.5163265306122449
AUC,0.5068554845196473
Fscore,0.0006056346754553585
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.526408302084375
NDCGk,0.22819394380645838
global AUC,0.5159463766628295
global NDCG,0.4304203764465501
prediction time (sec),0.042740821838378906
training time (sec),34.88607621192932
