,58_LRSSL
ACC,0.007905138339920948
AUC,0.5030601357196249
Fscore,0.0001696159993547735
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4857605287233305
NDCGk,0.2399825717301678
global AUC,0.10406006767241895
global NDCG,0.39922491464409404
prediction time (sec),1.5602703094482422
training time (sec),129.6612946987152
