,41_LRSSL
ACC,0.003952569169960474
AUC,0.50082489726598
Fscore,7.049338365907344e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5133328167556327
NDCGk,0.22961972522691285
global AUC,0.10598962139723139
global NDCG,0.3954534106854857
prediction time (sec),1.9477150440216064
training time (sec),148.11186981201172
