,71_LRSSL
ACC,0.001976284584980237
AUC,0.49824452385494505
Fscore,4.823461315840247e-05
HR@10,0.001976284584980237
HR@2,0.0
HR@5,0.001976284584980237
Lin's AUC,0.5271220848302312
NDCGk,0.23523016221533877
global AUC,0.10558438087006233
global NDCG,0.39749427097005047
prediction time (sec),1.6320147514343262
training time (sec),150.5346302986145
