,88_LRSSL
ACC,0.001976284584980237
AUC,0.49748647203812685
Fscore,5.0021080312417376e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47548673854422246
NDCGk,0.21480892273952004
global AUC,0.09675448261760226
global NDCG,0.3949557789731228
prediction time (sec),1.576477289199829
training time (sec),143.50715041160583
