,54_LRSSL
ACC,1.0
AUC,0.5023925089996318
Fscore,0.0012107172977035227
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5082387065285401
NDCGk,0.23426672482382382
global AUC,0.9031197091447899
global NDCG,0.4996852622224435
prediction time (sec),1.6731252670288086
training time (sec),148.5246605873108
