,29_NIMCGCN
ACC,0.974025974025974
AUC,0.5
Fscore,0.0001656897817027426
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5259648124703933
NDCGk,0.1784048573465359
global AUC,0.9017004779464937
global NDCG,0.48979139561118107
prediction time (sec),182.2935152053833
training time (sec),3736.1205656528473
