,57_NIMCGCN
ACC,0.974025974025974
AUC,0.5
Fscore,0.00019670493819797205
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5268179618130954
NDCGk,0.1725853931637633
global AUC,0.9013711312674263
global NDCG,0.49095849915063056
prediction time (sec),126.85855507850647
training time (sec),3334.7050836086273
