,6_NIMCGCN
ACC,0.974025974025974
AUC,0.5
Fscore,0.0001703092220000952
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5187249088182626
NDCGk,0.17785824184753307
global AUC,0.9043044880582563
global NDCG,0.49199745770889597
prediction time (sec),130.09419870376587
training time (sec),3570.5657687187195
