,91_NIMCGCN
ACC,0.974025974025974
AUC,0.5
Fscore,0.00018040637012489973
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5238229265096553
NDCGk,0.17185696986465895
global AUC,0.9037514050941643
global NDCG,0.49337059124619403
prediction time (sec),113.9357361793518
training time (sec),3118.3694026470184
