,42_NIMCGCN
ACC,0.974025974025974
AUC,0.5
Fscore,0.00016723190665618933
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5258033736119989
NDCGk,0.17565513740540784
global AUC,0.9037994634427104
global NDCG,0.49260163747279134
prediction time (sec),131.30561757087708
training time (sec),3586.08265542984
