,84_BNNR
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0024855012427506215
HR@2,0.0008285004142502071
HR@5,0.0008285004142502071
Lin's AUC,0.75440536324403
NDCGk,0.16572411557719868
global AUC,0.9587133122939767
global NDCG,0.641009533872018
prediction time (sec),1.234037160873413
training time (sec),46382.42081236839
