,66_BNNR
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0033140016570008283
HR@2,0.0016570008285004142
HR@5,0.0016570008285004142
Lin's AUC,0.7580326173718023
NDCGk,0.16572411557719868
global AUC,0.9584166133399519
global NDCG,0.6509658876687981
prediction time (sec),1.3874237537384033
training time (sec),47924.28065729141
