,35_BNNR
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.004142502071251036
HR@2,0.0
HR@5,0.0016570008285004142
Lin's AUC,0.7424336646063968
NDCGk,0.16572411557719868
global AUC,0.9569653378911673
global NDCG,0.6475766649020813
prediction time (sec),1.765535831451416
training time (sec),74622.45044875145
