,43_NIMCGCN
ACC,0.975609756097561
AUC,0.5
Fscore,0.00046900272126264867
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5150270409745621
NDCGk,0.20851552634893597
global AUC,0.9061084875058119
global NDCG,0.34058404075001036
prediction time (sec),10.557159185409546
training time (sec),281.3030307292938
