,99_NIMCGCN
ACC,0.975609756097561
AUC,0.5
Fscore,0.000439355776427593
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4229429803027588
NDCGk,0.19807100982751202
global AUC,0.8921425424132002
global NDCG,0.332913205413446
prediction time (sec),12.502836465835571
training time (sec),324.84475660324097
