,34_NIMCGCN
ACC,0.975609756097561
AUC,0.5
Fscore,0.00039122055904588344
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4534634679520074
NDCGk,0.19634553266292995
global AUC,0.8888332855768087
global NDCG,0.33158069369424836
prediction time (sec),10.280511617660522
training time (sec),275.33708119392395
