,96_DRRS
ACC,0.8578811369509044
AUC,0.703790442335399
Fscore,0.002162049377791388
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.826503401108558
NDCGk,0.3034074308359683
global AUC,0.8524371354974634
global NDCG,0.7474380074514122
prediction time (sec),0.04480123519897461
training time (sec),511.4308030605316
