,87_DRRS
ACC,0.8940568475452196
AUC,0.7155469144194516
Fscore,0.002647201967242313
HR@10,0.020671834625323
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8507145719447999
NDCGk,0.29584960858919135
global AUC,0.886911207633318
global NDCG,0.7673510212593743
prediction time (sec),0.04404449462890625
training time (sec),567.4441230297089
