,59_DRRS
ACC,0.8501291989664083
AUC,0.6845138661388253
Fscore,0.0025291421548587533
HR@10,0.020671834625323
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8339583223892477
NDCGk,0.27487918602931205
global AUC,0.8482731121425156
global NDCG,0.7452383522852353
prediction time (sec),0.08555173873901367
training time (sec),780.5149261951447
