,7_DRRS
ACC,0.8708010335917312
AUC,0.7071587814464333
Fscore,0.002446446285506306
HR@10,0.020671834625323
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.8347753366506758
NDCGk,0.2810867966163733
global AUC,0.8644194673633766
global NDCG,0.7371187896014527
prediction time (sec),0.044855356216430664
training time (sec),532.0240325927734
