,56_DRRS
ACC,0.8604651162790697
AUC,0.6998103201994116
Fscore,0.0024609203158629553
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8416937346460874
NDCGk,0.2847107762760967
global AUC,0.8560242200594708
global NDCG,0.7459648105732007
prediction time (sec),0.049578189849853516
training time (sec),576.4670565128326
