,70_DRRS
ACC,0.8811369509043928
AUC,0.720930803915733
Fscore,0.0022084007624332473
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8433255500365894
NDCGk,0.2985379950067297
global AUC,0.8744048659870605
global NDCG,0.7575105567082974
prediction time (sec),0.04442262649536133
training time (sec),511.16916680336
