,39_DRRS
ACC,0.8604651162790697
AUC,0.6994695717435165
Fscore,0.002214909734098144
HR@10,0.020671834625323
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.8304522711738419
NDCGk,0.2728438028401452
global AUC,0.8556790793711138
global NDCG,0.7329155468273097
prediction time (sec),0.04898476600646973
training time (sec),530.5350382328033
