,17_DRRS
ACC,0.8630490956072352
AUC,0.7032896778449592
Fscore,0.0029487336526791905
HR@10,0.025839793281653745
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.821936780040707
NDCGk,0.2901333860689263
global AUC,0.8561387833308041
global NDCG,0.7465686387252086
prediction time (sec),0.04419589042663574
training time (sec),482.8552622795105
