,80_DRRS
ACC,0.9043927648578811
AUC,0.724229818757107
Fscore,0.002401866920193702
HR@10,0.023255813953488372
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.8684774748186405
NDCGk,0.274927897300668
global AUC,0.8970937786870294
global NDCG,0.7538048333115591
prediction time (sec),0.045847177505493164
training time (sec),564.1307382583618
