,83_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.002109704641350211
HR@2,0.0
HR@5,0.002109704641350211
Lin's AUC,0.6026304079562395
NDCGk,0.27890988615983525
global AUC,0.9278691333905735
global NDCG,0.5610411229193476
prediction time (sec),0.023835182189941406
training time (sec),1049.2120654582977
