,22_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.004219409282700422
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5958373665518345
NDCGk,0.27890988615983525
global AUC,0.9243142047304401
global NDCG,0.5543388544129111
prediction time (sec),0.02030491828918457
training time (sec),780.8181157112122
