,81_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.002109704641350211
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5669816522873261
NDCGk,0.27890988615983525
global AUC,0.9262851071685191
global NDCG,0.5541588387506596
prediction time (sec),0.02112865447998047
training time (sec),798.9209666252136
