,93_ALSWR
ACC,0.4383561643835616
AUC,0.473433046110695
Fscore,0.00038900217179644144
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6844794171369906
NDCGk,0.19520006237287954
global AUC,0.48759811765469074
global NDCG,0.32627419155599197
prediction time (sec),0.011712074279785156
training time (sec),14.4131441116333
