,55_ALSWR
ACC,0.4931506849315068
AUC,0.5025630734932375
Fscore,0.0004177878833952271
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6620212214987661
NDCGk,0.19704394611947523
global AUC,0.5222273128076127
global NDCG,0.3284262457278415
prediction time (sec),0.011617898941040039
training time (sec),8.904613733291626
