,62_ALSWR
ACC,0.4246575342465753
AUC,0.499844074187861
Fscore,0.00037529168802737393
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.619110237814852
NDCGk,0.20000679181044034
global AUC,0.47126011659993355
global NDCG,0.32338312908457084
prediction time (sec),0.014876842498779297
training time (sec),14.26862120628357
